store_id,store_name,date,revenue
1,California – Sunset Plaza,2012-04-28,32133.28
1,California – Sunset Plaza,2012-04-29,34512.88
1,California – Sunset Plaza,2012-04-30,23285.38
1,California – Sunset Plaza,2012-05-01,25410.53
1,California – Sunset Plaza,2012-05-02,23168.47
1,California – Sunset Plaza,2012-05-03,25950.97
1,California – Sunset Plaza,2012-05-04,28012.75
1,California – Sunset Plaza,2012-05-05,30301.92
1,California – Sunset Plaza,2012-05-06,37713.25
1,California – Sunset Plaza,2012-05-07,30193.42
1,California – Sunset Plaza,2012-05-08,24436.28
1,California – Sunset Plaza,2012-05-09,24531.50
1,California – Sunset Plaza,2012-05-10,26076.15
1,California – Sunset Plaza,2012-05-11,28594.45
1,California – Sunset Plaza,2012-05-12,38861.75
1,California – Sunset Plaza,2012-05-13,30717.53
1,California – Sunset Plaza,2012-05-14,23211.83
1,California – Sunset Plaza,2012-05-15,24873.17
1,California – Sunset Plaza,2012-05-16,23481.38
1,California – Sunset Plaza,2012-05-17,22934.15
1,California – Sunset Plaza,2012-05-18,27316.20
1,California – Sunset Plaza,2012-05-19,33491.75
1,California – Sunset Plaza,2012-05-20,38847.35
1,California – Sunset Plaza,2012-05-21,25587.75
1,California – Sunset Plaza,2012-05-22,19227.17
1,California – Sunset Plaza,2012-05-23,20543.97
1,California – Sunset Plaza,2012-05-24,22772.92
1,California – Sunset Plaza,2012-05-25,29266.28
1,California – Sunset Plaza,2012-05-26,31925.75
1,California – Sunset Plaza,2012-05-27,32043.23
1,California – Sunset Plaza,2012-05-28,28987.88
1,California – Sunset Plaza,2012-05-29,21541.47
1,California – Sunset Plaza,2012-05-30,20376.10
1,California – Sunset Plaza,2012-05-31,23408.92
1,California – Sunset Plaza,2012-06-01,31317.22
1,California – Sunset Plaza,2012-06-02,38573.38
1,California – Sunset Plaza,2012-06-03,37514.03
1,California – Sunset Plaza,2012-06-04,29109.17
1,California – Sunset Plaza,2012-06-05,26427.45
1,California – Sunset Plaza,2012-06-06,24833.80
1,California – Sunset Plaza,2012-06-07,25661.95
1,California – Sunset Plaza,2012-06-08,29435.62
1,California – Sunset Plaza,2012-06-09,35017.85
1,California – Sunset Plaza,2012-06-10,36698.35
1,California – Sunset Plaza,2012-06-11,28894.90
1,California – Sunset Plaza,2012-06-12,25534.83
1,California – Sunset Plaza,2012-06-13,23989.75
1,California – Sunset Plaza,2012-06-14,25865.10
1,California – Sunset Plaza,2012-06-15,32189.85
1,California – Sunset Plaza,2012-06-16,36372.30
1,California – Sunset Plaza,2012-06-17,31007.28
1,California – Sunset Plaza,2012-06-18,26098.15
1,California – Sunset Plaza,2012-06-19,23684.45
1,California – Sunset Plaza,2012-06-20,23516.88
1,California – Sunset Plaza,2012-06-21,24421.60
1,California – Sunset Plaza,2012-06-22,33704.20
1,California – Sunset Plaza,2012-06-23,33404.05
1,California – Sunset Plaza,2012-06-24,35583.40
1,California – Sunset Plaza,2012-06-25,25770.12
1,California – Sunset Plaza,2012-06-26,22113.80
1,California – Sunset Plaza,2012-06-27,21488.47
1,California – Sunset Plaza,2012-06-28,22679.62
1,California – Sunset Plaza,2012-06-29,29175.60
1,California – Sunset Plaza,2012-06-30,36888.07
1,California – Sunset Plaza,2012-07-01,38891.25
1,California – Sunset Plaza,2012-07-02,30225.70
1,California – Sunset Plaza,2012-07-03,31677.85
1,California – Sunset Plaza,2012-07-04,24609.05
1,California – Sunset Plaza,2012-07-05,24472.72
1,California – Sunset Plaza,2012-07-06,31208.92
1,California – Sunset Plaza,2012-07-07,33940.32
1,California – Sunset Plaza,2012-07-08,37443.32
1,California – Sunset Plaza,2012-07-09,30126.08
1,California – Sunset Plaza,2012-07-10,26407.72
1,California – Sunset Plaza,2012-07-11,25311.98
1,California – Sunset Plaza,2012-07-12,25978.60
1,California – Sunset Plaza,2012-07-13,31641.00
1,California – Sunset Plaza,2012-07-14,34893.07
1,California – Sunset Plaza,2012-07-15,35727.47
1,California – Sunset Plaza,2012-07-16,25748.70
1,California – Sunset Plaza,2012-07-17,24094.17
1,California – Sunset Plaza,2012-07-18,22782.20
1,California – Sunset Plaza,2012-07-19,24057.28
1,California – Sunset Plaza,2012-07-20,29900.90
1,California – Sunset Plaza,2012-07-21,34206.60
1,California – Sunset Plaza,2012-07-22,38182.32
1,California – Sunset Plaza,2012-07-23,25659.80
1,California – Sunset Plaza,2012-07-24,23525.67
1,California – Sunset Plaza,2012-07-25,22660.47
1,California – Sunset Plaza,2012-07-26,25323.40
1,California – Sunset Plaza,2012-07-27,26559.90
1,California – Sunset Plaza,2012-07-28,28734.67
1,California – Sunset Plaza,2012-07-29,29236.67
1,California – Sunset Plaza,2012-07-30,24628.85
1,California – Sunset Plaza,2012-07-31,23999.90
1,California – Sunset Plaza,2012-08-01,26765.75
1,California – Sunset Plaza,2012-08-02,29169.10
1,California – Sunset Plaza,2012-08-03,31050.10
1,California – Sunset Plaza,2012-08-04,36199.12
1,California – Sunset Plaza,2012-08-05,40826.68
1,California – Sunset Plaza,2012-08-06,30333.15
1,California – Sunset Plaza,2012-08-07,27430.53
1,California – Sunset Plaza,2012-08-08,27250.33
1,California – Sunset Plaza,2012-08-09,26378.55
1,California – Sunset Plaza,2012-08-10,31066.33
1,California – Sunset Plaza,2012-08-11,38301.72
1,California – Sunset Plaza,2012-08-12,36544.35
1,California – Sunset Plaza,2012-08-13,26475.60
1,California – Sunset Plaza,2012-08-14,26233.85
1,California – Sunset Plaza,2012-08-15,25013.72
1,California – Sunset Plaza,2012-08-16,26802.03
1,California – Sunset Plaza,2012-08-17,30022.88
1,California – Sunset Plaza,2012-08-18,41472.72
1,California – Sunset Plaza,2012-08-19,42361.90
1,California – Sunset Plaza,2012-08-20,29180.12
1,California – Sunset Plaza,2012-08-21,25041.90
1,California – Sunset Plaza,2012-08-22,22622.47
1,California – Sunset Plaza,2012-08-23,23199.28
1,California – Sunset Plaza,2012-08-24,26444.55
1,California – Sunset Plaza,2012-08-25,35478.00
1,California – Sunset Plaza,2012-08-26,38104.05
1,California – Sunset Plaza,2012-08-27,24462.00
1,California – Sunset Plaza,2012-08-28,22564.55
1,California – Sunset Plaza,2012-08-29,21177.53
1,California – Sunset Plaza,2012-08-30,23547.35
1,California – Sunset Plaza,2012-08-31,28748.35
1,California – Sunset Plaza,2012-09-01,41895.68
1,California – Sunset Plaza,2012-09-02,37848.32
1,California – Sunset Plaza,2012-09-03,36225.33
1,California – Sunset Plaza,2012-09-04,26299.67
1,California – Sunset Plaza,2012-09-05,24325.05
1,California – Sunset Plaza,2012-09-06,23152.12
1,California – Sunset Plaza,2012-09-07,28507.40
1,California – Sunset Plaza,2012-09-08,33828.70
1,California – Sunset Plaza,2012-09-09,42091.43
1,California – Sunset Plaza,2012-09-10,25936.80
1,California – Sunset Plaza,2012-09-11,22663.50
1,California – Sunset Plaza,2012-09-12,21854.12
1,California – Sunset Plaza,2012-09-13,23632.33
1,California – Sunset Plaza,2012-09-14,28483.67
1,California – Sunset Plaza,2012-09-15,35724.10
1,California – Sunset Plaza,2012-09-16,37845.45
1,California – Sunset Plaza,2012-09-17,23794.62
1,California – Sunset Plaza,2012-09-18,23442.60
1,California – Sunset Plaza,2012-09-19,20453.95
1,California – Sunset Plaza,2012-09-20,21264.72
1,California – Sunset Plaza,2012-09-21,27972.65
1,California – Sunset Plaza,2012-09-22,35317.95
1,California – Sunset Plaza,2012-09-23,36904.38
1,California – Sunset Plaza,2012-09-24,23006.33
1,California – Sunset Plaza,2012-09-25,21080.70
1,California – Sunset Plaza,2012-09-26,19804.50
1,California – Sunset Plaza,2012-09-27,19535.47
1,California – Sunset Plaza,2012-09-28,26267.85
1,California – Sunset Plaza,2012-09-29,33236.30
1,California – Sunset Plaza,2012-09-30,36569.65
1,California – Sunset Plaza,2012-10-01,28034.05
1,California – Sunset Plaza,2012-10-02,26252.05
1,California – Sunset Plaza,2012-10-03,24879.25
1,California – Sunset Plaza,2012-10-04,22856.55
1,California – Sunset Plaza,2012-10-05,25854.08
1,California – Sunset Plaza,2012-10-06,34367.28
1,California – Sunset Plaza,2012-10-07,38277.40
1,California – Sunset Plaza,2012-10-08,30364.62
1,California – Sunset Plaza,2012-10-09,24160.90
1,California – Sunset Plaza,2012-10-10,21770.65
1,California – Sunset Plaza,2012-10-11,21590.88
1,California – Sunset Plaza,2012-10-12,25475.28
1,California – Sunset Plaza,2012-10-13,30842.62
1,California – Sunset Plaza,2012-10-14,33529.35
1,California – Sunset Plaza,2012-10-15,23707.28
1,California – Sunset Plaza,2012-10-16,19788.53
1,California – Sunset Plaza,2012-10-17,19518.50
1,California – Sunset Plaza,2012-10-18,19582.60
1,California – Sunset Plaza,2012-10-19,24089.95
1,California – Sunset Plaza,2012-10-20,31599.65
1,California – Sunset Plaza,2012-10-21,33285.43
1,California – Sunset Plaza,2012-10-22,21018.45
1,California – Sunset Plaza,2012-10-23,20263.17
1,California – Sunset Plaza,2012-10-24,16659.72
1,California – Sunset Plaza,2012-10-25,19684.65
1,California – Sunset Plaza,2012-10-26,22519.60
1,California – Sunset Plaza,2012-10-27,30875.38
1,California – Sunset Plaza,2012-10-28,30813.72
1,California – Sunset Plaza,2012-10-29,22155.45
1,California – Sunset Plaza,2012-10-30,21005.50
1,California – Sunset Plaza,2012-10-31,15830.25
1,California – Sunset Plaza,2012-11-01,22447.72
1,California – Sunset Plaza,2012-11-02,26877.62
1,California – Sunset Plaza,2012-11-03,35639.10
1,California – Sunset Plaza,2012-11-04,36718.85
1,California – Sunset Plaza,2012-11-05,25843.40
1,California – Sunset Plaza,2012-11-06,21232.88
1,California – Sunset Plaza,2012-11-07,22361.33
1,California – Sunset Plaza,2012-11-08,22589.83
1,California – Sunset Plaza,2012-11-09,28077.47
1,California – Sunset Plaza,2012-11-10,37050.55
1,California – Sunset Plaza,2012-11-11,34141.05
1,California – Sunset Plaza,2012-11-12,26248.58
1,California – Sunset Plaza,2012-11-13,20511.58
1,California – Sunset Plaza,2012-11-14,17948.83
1,California – Sunset Plaza,2012-11-15,20523.45
1,California – Sunset Plaza,2012-11-16,24630.30
1,California – Sunset Plaza,2012-11-17,33859.10
1,California – Sunset Plaza,2012-11-18,32171.78
1,California – Sunset Plaza,2012-11-19,24024.85
1,California – Sunset Plaza,2012-11-20,25074.58
1,California – Sunset Plaza,2012-11-21,26337.55
1,California – Sunset Plaza,2012-11-22,12949.60
1,California – Sunset Plaza,2012-11-23,16541.10
1,California – Sunset Plaza,2012-11-24,21559.33
1,California – Sunset Plaza,2012-11-25,26802.03
1,California – Sunset Plaza,2012-11-26,20795.00
1,California – Sunset Plaza,2012-11-27,19677.72
1,California – Sunset Plaza,2012-11-28,17156.53
1,California – Sunset Plaza,2012-11-29,16655.92
1,California – Sunset Plaza,2012-11-30,22838.35
1,California – Sunset Plaza,2012-12-01,36065.40
1,California – Sunset Plaza,2012-12-02,29900.40
1,California – Sunset Plaza,2012-12-03,26705.22
1,California – Sunset Plaza,2012-12-04,21900.05
1,California – Sunset Plaza,2012-12-05,20725.50
1,California – Sunset Plaza,2012-12-06,22570.67
1,California – Sunset Plaza,2012-12-07,27075.53
1,California – Sunset Plaza,2012-12-08,33711.78
1,California – Sunset Plaza,2012-12-09,33330.85
1,California – Sunset Plaza,2012-12-10,26694.88
1,California – Sunset Plaza,2012-12-11,22320.67
1,California – Sunset Plaza,2012-12-12,20271.10
1,California – Sunset Plaza,2012-12-13,20424.45
1,California – Sunset Plaza,2012-12-14,24898.47
1,California – Sunset Plaza,2012-12-15,32965.32
1,California – Sunset Plaza,2012-12-16,33300.18
1,California – Sunset Plaza,2012-12-17,23123.72
1,California – Sunset Plaza,2012-12-18,24330.83
1,California – Sunset Plaza,2012-12-19,20933.67
1,California – Sunset Plaza,2012-12-20,24059.03
1,California – Sunset Plaza,2012-12-21,26595.70
1,California – Sunset Plaza,2012-12-22,31234.03
1,California – Sunset Plaza,2012-12-23,28746.42
1,California – Sunset Plaza,2012-12-24,22608.47
1,California – Sunset Plaza,2012-12-25,0.00
1,California – Sunset Plaza,2012-12-26,20383.65
1,California – Sunset Plaza,2012-12-27,22452.72
1,California – Sunset Plaza,2012-12-28,25384.22
1,California – Sunset Plaza,2012-12-29,29360.78
1,California – Sunset Plaza,2012-12-30,29984.05
1,California – Sunset Plaza,2012-12-31,25784.15
1,California – Sunset Plaza,2013-01-01,18000.90
1,California – Sunset Plaza,2013-01-02,25379.20
1,California – Sunset Plaza,2013-01-03,26011.78
1,California – Sunset Plaza,2013-01-04,28542.92
1,California – Sunset Plaza,2013-01-05,32846.70
1,California – Sunset Plaza,2013-01-06,34968.70
1,California – Sunset Plaza,2013-01-07,25883.05
1,California – Sunset Plaza,2013-01-08,22380.67
1,California – Sunset Plaza,2013-01-09,20202.95
1,California – Sunset Plaza,2013-01-10,22671.47
1,California – Sunset Plaza,2013-01-11,27680.12
1,California – Sunset Plaza,2013-01-12,34030.32
1,California – Sunset Plaza,2013-01-13,32456.95
1,California – Sunset Plaza,2013-01-14,22051.75
1,California – Sunset Plaza,2013-01-15,20992.92
1,California – Sunset Plaza,2013-01-16,19649.92
1,California – Sunset Plaza,2013-01-17,20569.20
1,California – Sunset Plaza,2013-01-18,26603.42
1,California – Sunset Plaza,2013-01-19,34503.43
1,California – Sunset Plaza,2013-01-20,29365.83
1,California – Sunset Plaza,2013-01-21,25641.70
1,California – Sunset Plaza,2013-01-22,20197.45
1,California – Sunset Plaza,2013-01-23,18217.30
1,California – Sunset Plaza,2013-01-24,19174.05
1,California – Sunset Plaza,2013-01-25,24285.05
1,California – Sunset Plaza,2013-01-26,34242.62
1,California – Sunset Plaza,2013-01-27,33102.85
1,California – Sunset Plaza,2013-01-28,20986.95
1,California – Sunset Plaza,2013-01-29,19819.35
1,California – Sunset Plaza,2013-01-30,17363.83
1,California – Sunset Plaza,2013-01-31,22356.08
1,California – Sunset Plaza,2013-02-01,30533.17
1,California – Sunset Plaza,2013-02-02,43551.55
1,California – Sunset Plaza,2013-02-03,29617.40
1,California – Sunset Plaza,2013-02-04,22555.60
1,California – Sunset Plaza,2013-02-05,22387.35
1,California – Sunset Plaza,2013-02-06,22526.78
1,California – Sunset Plaza,2013-02-07,25804.98
1,California – Sunset Plaza,2013-02-08,28982.25
1,California – Sunset Plaza,2013-02-09,39951.03
1,California – Sunset Plaza,2013-02-10,39959.10
1,California – Sunset Plaza,2013-02-11,27936.00
1,California – Sunset Plaza,2013-02-12,23239.55
1,California – Sunset Plaza,2013-02-13,24646.12
1,California – Sunset Plaza,2013-02-14,19678.28
1,California – Sunset Plaza,2013-02-15,29587.95
1,California – Sunset Plaza,2013-02-16,34838.85
1,California – Sunset Plaza,2013-02-17,35497.88
1,California – Sunset Plaza,2013-02-18,29748.62
1,California – Sunset Plaza,2013-02-19,19865.72
1,California – Sunset Plaza,2013-02-20,23027.17
1,California – Sunset Plaza,2013-02-21,24278.72
1,California – Sunset Plaza,2013-02-22,29535.73
1,California – Sunset Plaza,2013-02-23,35382.32
1,California – Sunset Plaza,2013-02-24,35212.57
1,California – Sunset Plaza,2013-02-25,25021.15
1,California – Sunset Plaza,2013-02-26,19978.38
1,California – Sunset Plaza,2013-02-27,20429.40
1,California – Sunset Plaza,2013-02-28,22098.40
1,California – Sunset Plaza,2013-03-01,29878.85
1,California – Sunset Plaza,2013-03-02,40521.32
1,California – Sunset Plaza,2013-03-03,41703.88
1,California – Sunset Plaza,2013-03-04,26955.78
1,California – Sunset Plaza,2013-03-05,23051.65
1,California – Sunset Plaza,2013-03-06,22493.28
1,California – Sunset Plaza,2013-03-07,22166.75
1,California – Sunset Plaza,2013-03-08,28880.62
1,California – Sunset Plaza,2013-03-09,36368.15
1,California – Sunset Plaza,2013-03-10,35464.80
1,California – Sunset Plaza,2013-03-11,26433.65
1,California – Sunset Plaza,2013-03-12,22200.83
1,California – Sunset Plaza,2013-03-13,21226.17
1,California – Sunset Plaza,2013-03-14,22774.12
1,California – Sunset Plaza,2013-03-15,28760.00
1,California – Sunset Plaza,2013-03-16,37009.43
1,California – Sunset Plaza,2013-03-17,36215.80
1,California – Sunset Plaza,2013-03-18,22884.85
1,California – Sunset Plaza,2013-03-19,20664.12
1,California – Sunset Plaza,2013-03-20,22733.20
1,California – Sunset Plaza,2013-03-21,22154.08
1,California – Sunset Plaza,2013-03-22,29196.75
1,California – Sunset Plaza,2013-03-23,33727.35
1,California – Sunset Plaza,2013-03-24,36627.78
1,California – Sunset Plaza,2013-03-25,25634.28
1,California – Sunset Plaza,2013-03-26,22115.80
1,California – Sunset Plaza,2013-03-27,22304.83
1,California – Sunset Plaza,2013-03-28,24477.20
1,California – Sunset Plaza,2013-03-29,31215.78
1,California – Sunset Plaza,2013-03-30,41111.20
1,California – Sunset Plaza,2013-03-31,28594.78
1,California – Sunset Plaza,2013-04-01,24320.80
1,California – Sunset Plaza,2013-04-02,25209.80
1,California – Sunset Plaza,2013-04-03,26575.70
1,California – Sunset Plaza,2013-04-04,26377.25
1,California – Sunset Plaza,2013-04-05,29673.33
1,California – Sunset Plaza,2013-04-06,37388.75
1,California – Sunset Plaza,2013-04-07,39637.40
1,California – Sunset Plaza,2013-04-08,27761.20
1,California – Sunset Plaza,2013-04-09,26758.60
1,California – Sunset Plaza,2013-04-10,24479.97
1,California – Sunset Plaza,2013-04-11,24369.78
1,California – Sunset Plaza,2013-04-12,26482.75
1,California – Sunset Plaza,2013-04-13,33297.28
1,California – Sunset Plaza,2013-04-14,35837.88
1,California – Sunset Plaza,2013-04-15,25318.75
1,California – Sunset Plaza,2013-04-16,20822.62
1,California – Sunset Plaza,2013-04-17,22416.42
1,California – Sunset Plaza,2013-04-18,21791.88
1,California – Sunset Plaza,2013-04-19,28120.08
1,California – Sunset Plaza,2013-04-20,35794.62
1,California – Sunset Plaza,2013-04-21,36416.18
1,California – Sunset Plaza,2013-04-22,26525.65
1,California – Sunset Plaza,2013-04-23,22491.28
1,California – Sunset Plaza,2013-04-24,23610.35
1,California – Sunset Plaza,2013-04-25,23032.75
1,California – Sunset Plaza,2013-04-26,28246.60
1,California – Sunset Plaza,2013-04-27,33769.20
1,California – Sunset Plaza,2013-04-28,35482.10
1,California – Sunset Plaza,2013-04-29,24943.72
1,California – Sunset Plaza,2013-04-30,22567.78
1,California – Sunset Plaza,2013-05-01,24751.03
1,California – Sunset Plaza,2013-05-02,25637.38
1,California – Sunset Plaza,2013-05-03,31517.33
1,California – Sunset Plaza,2013-05-04,38223.43
1,California – Sunset Plaza,2013-05-05,40693.85
1,California – Sunset Plaza,2013-05-06,31789.78
1,California – Sunset Plaza,2013-05-07,25683.92
1,California – Sunset Plaza,2013-05-08,24709.08
1,California – Sunset Plaza,2013-05-09,25690.50
1,California – Sunset Plaza,2013-05-10,31293.25
1,California – Sunset Plaza,2013-05-11,40990.43
1,California – Sunset Plaza,2013-05-12,32073.35
1,California – Sunset Plaza,2013-05-13,27756.70
1,California – Sunset Plaza,2013-05-14,25522.83
1,California – Sunset Plaza,2013-05-15,25773.38
1,California – Sunset Plaza,2013-05-16,27172.28
1,California – Sunset Plaza,2013-05-17,27557.78
1,California – Sunset Plaza,2013-05-18,33986.60
1,California – Sunset Plaza,2013-05-19,41156.18
1,California – Sunset Plaza,2013-05-20,28592.62
1,California – Sunset Plaza,2013-05-21,25091.90
1,California – Sunset Plaza,2013-05-22,24674.28
1,California – Sunset Plaza,2013-05-23,25054.83
1,California – Sunset Plaza,2013-05-24,30969.22
1,California – Sunset Plaza,2013-05-25,33756.03
1,California – Sunset Plaza,2013-05-26,31485.58
1,California – Sunset Plaza,2013-05-27,33082.05
1,California – Sunset Plaza,2013-05-28,26078.65
1,California – Sunset Plaza,2013-05-29,22260.35
1,California – Sunset Plaza,2013-05-30,24077.33
1,California – Sunset Plaza,2013-05-31,30493.95
1,California – Sunset Plaza,2013-06-01,40352.45
1,California – Sunset Plaza,2013-06-02,43618.97
1,California – Sunset Plaza,2013-06-03,33441.60
1,California – Sunset Plaza,2013-06-04,27643.22
1,California – Sunset Plaza,2013-06-05,27390.90
1,California – Sunset Plaza,2013-06-06,21396.50
1,California – Sunset Plaza,2013-06-07,32748.92
1,California – Sunset Plaza,2013-06-08,40140.88
1,California – Sunset Plaza,2013-06-09,44405.40
1,California – Sunset Plaza,2013-06-10,32053.38
1,California – Sunset Plaza,2013-06-11,27377.75
1,California – Sunset Plaza,2013-06-12,25432.85
1,California – Sunset Plaza,2013-06-13,27213.20
1,California – Sunset Plaza,2013-06-14,33137.93
1,California – Sunset Plaza,2013-06-15,38112.90
1,California – Sunset Plaza,2013-06-16,32627.12
1,California – Sunset Plaza,2013-06-17,26193.28
1,California – Sunset Plaza,2013-06-18,26157.90
1,California – Sunset Plaza,2013-06-19,23958.47
1,California – Sunset Plaza,2013-06-20,26615.40
1,California – Sunset Plaza,2013-06-21,31646.33
1,California – Sunset Plaza,2013-06-22,35390.78
1,California – Sunset Plaza,2013-06-23,39357.95
1,California – Sunset Plaza,2013-06-24,28689.17
1,California – Sunset Plaza,2013-06-25,25177.05
1,California – Sunset Plaza,2013-06-26,25545.97
1,California – Sunset Plaza,2013-06-27,25441.72
1,California – Sunset Plaza,2013-06-28,33438.43
1,California – Sunset Plaza,2013-06-29,38926.07
1,California – Sunset Plaza,2013-06-30,40524.65
1,California – Sunset Plaza,2013-07-01,33477.72
1,California – Sunset Plaza,2013-07-02,33050.78
1,California – Sunset Plaza,2013-07-03,37501.45
1,California – Sunset Plaza,2013-07-04,30468.22
1,California – Sunset Plaza,2013-07-05,35016.25
1,California – Sunset Plaza,2013-07-06,34518.40
1,California – Sunset Plaza,2013-07-07,42838.65
1,California – Sunset Plaza,2013-07-08,30779.67
1,California – Sunset Plaza,2013-07-09,30114.33
1,California – Sunset Plaza,2013-07-10,29346.15
1,California – Sunset Plaza,2013-07-11,27857.33
1,California – Sunset Plaza,2013-07-12,33691.95
1,California – Sunset Plaza,2013-07-13,37193.88
1,California – Sunset Plaza,2013-07-14,42499.53
1,California – Sunset Plaza,2013-07-15,30258.85
1,California – Sunset Plaza,2013-07-16,25776.88
1,California – Sunset Plaza,2013-07-17,25766.75
1,California – Sunset Plaza,2013-07-18,26505.35
1,California – Sunset Plaza,2013-07-19,32393.20
1,California – Sunset Plaza,2013-07-20,37789.95
1,California – Sunset Plaza,2013-07-21,40788.50
1,California – Sunset Plaza,2013-07-22,28459.33
1,California – Sunset Plaza,2013-07-23,26294.67
1,California – Sunset Plaza,2013-07-24,24946.10
1,California – Sunset Plaza,2013-07-25,25962.67
1,California – Sunset Plaza,2013-07-26,29523.97
1,California – Sunset Plaza,2013-07-27,32061.85
1,California – Sunset Plaza,2013-07-28,36976.90
1,California – Sunset Plaza,2013-07-29,27687.70
1,California – Sunset Plaza,2013-07-30,25867.05
1,California – Sunset Plaza,2013-07-31,26067.42
1,California – Sunset Plaza,2013-08-01,30270.08
1,California – Sunset Plaza,2013-08-02,35686.30
1,California – Sunset Plaza,2013-08-03,41811.62
1,California – Sunset Plaza,2013-08-04,40456.20
1,California – Sunset Plaza,2013-08-05,32453.10
1,California – Sunset Plaza,2013-08-06,28580.10
1,California – Sunset Plaza,2013-08-07,29060.75
1,California – Sunset Plaza,2013-08-08,29803.05
1,California – Sunset Plaza,2013-08-09,33544.80
1,California – Sunset Plaza,2013-08-10,43364.80
1,California – Sunset Plaza,2013-08-11,43219.07
1,California – Sunset Plaza,2013-08-12,31431.92
1,California – Sunset Plaza,2013-08-13,26268.12
1,California – Sunset Plaza,2013-08-14,25690.85
1,California – Sunset Plaza,2013-08-15,27683.92
1,California – Sunset Plaza,2013-08-16,32264.40
1,California – Sunset Plaza,2013-08-17,40557.20
1,California – Sunset Plaza,2013-08-18,40440.93
1,California – Sunset Plaza,2013-08-19,28964.05
1,California – Sunset Plaza,2013-08-20,24339.90
1,California – Sunset Plaza,2013-08-21,27739.22
1,California – Sunset Plaza,2013-08-22,25512.53
1,California – Sunset Plaza,2013-08-23,28838.05
1,California – Sunset Plaza,2013-08-24,38761.30
1,California – Sunset Plaza,2013-08-25,46140.38
1,California – Sunset Plaza,2013-08-26,26750.23
1,California – Sunset Plaza,2013-08-27,23313.10
1,California – Sunset Plaza,2013-08-28,24500.62
1,California – Sunset Plaza,2013-08-29,24487.38
1,California – Sunset Plaza,2013-08-30,35355.85
1,California – Sunset Plaza,2013-08-31,42519.90
1,California – Sunset Plaza,2013-09-01,39892.28
1,California – Sunset Plaza,2013-09-02,40365.95
1,California – Sunset Plaza,2013-09-03,29761.67
1,California – Sunset Plaza,2013-09-04,26152.30
1,California – Sunset Plaza,2013-09-05,25313.92
1,California – Sunset Plaza,2013-09-06,30473.55
1,California – Sunset Plaza,2013-09-07,38946.62
1,California – Sunset Plaza,2013-09-08,46196.25
1,California – Sunset Plaza,2013-09-09,31822.50
1,California – Sunset Plaza,2013-09-10,28687.38
1,California – Sunset Plaza,2013-09-11,25831.55
1,California – Sunset Plaza,2013-09-12,25154.22
1,California – Sunset Plaza,2013-09-13,31022.28
1,California – Sunset Plaza,2013-09-14,39560.60
1,California – Sunset Plaza,2013-09-15,42067.18
1,California – Sunset Plaza,2013-09-16,28961.12
1,California – Sunset Plaza,2013-09-17,25767.25
1,California – Sunset Plaza,2013-09-18,25174.30
1,California – Sunset Plaza,2013-09-19,24403.35
1,California – Sunset Plaza,2013-09-20,30726.12
1,California – Sunset Plaza,2013-09-21,39838.78
1,California – Sunset Plaza,2013-09-22,41767.62
1,California – Sunset Plaza,2013-09-23,27749.95
1,California – Sunset Plaza,2013-09-24,25419.70
1,California – Sunset Plaza,2013-09-25,21464.65
1,California – Sunset Plaza,2013-09-26,23328.88
1,California – Sunset Plaza,2013-09-27,26997.35
1,California – Sunset Plaza,2013-09-28,37368.38
1,California – Sunset Plaza,2013-09-29,41611.47
1,California – Sunset Plaza,2013-09-30,27873.17
1,California – Sunset Plaza,2013-10-01,29162.42
1,California – Sunset Plaza,2013-10-02,25650.65
1,California – Sunset Plaza,2013-10-03,28691.48
1,California – Sunset Plaza,2013-10-04,34360.05
1,California – Sunset Plaza,2013-10-05,41915.93
1,California – Sunset Plaza,2013-10-06,43207.30
1,California – Sunset Plaza,2013-10-07,34423.25
1,California – Sunset Plaza,2013-10-08,29386.90
1,California – Sunset Plaza,2013-10-09,28756.78
1,California – Sunset Plaza,2013-10-10,29145.72
1,California – Sunset Plaza,2013-10-11,30406.35
1,California – Sunset Plaza,2013-10-12,37904.95
1,California – Sunset Plaza,2013-10-13,42031.28
1,California – Sunset Plaza,2013-10-14,30963.85
1,California – Sunset Plaza,2013-10-15,23732.45
1,California – Sunset Plaza,2013-10-16,24445.12
1,California – Sunset Plaza,2013-10-17,25236.42
1,California – Sunset Plaza,2013-10-18,30537.80
1,California – Sunset Plaza,2013-10-19,38536.57
1,California – Sunset Plaza,2013-10-20,43873.45
1,California – Sunset Plaza,2013-10-21,28331.75
1,California – Sunset Plaza,2013-10-22,24005.88
1,California – Sunset Plaza,2013-10-23,23578.45
1,California – Sunset Plaza,2013-10-24,23251.00
1,California – Sunset Plaza,2013-10-25,28148.88
1,California – Sunset Plaza,2013-10-26,37997.35
1,California – Sunset Plaza,2013-10-27,39756.20
1,California – Sunset Plaza,2013-10-28,28644.38
1,California – Sunset Plaza,2013-10-29,24556.78
1,California – Sunset Plaza,2013-10-30,26061.53
1,California – Sunset Plaza,2013-10-31,21351.78
1,California – Sunset Plaza,2013-11-01,32820.47
1,California – Sunset Plaza,2013-11-02,39971.95
1,California – Sunset Plaza,2013-11-03,44089.57
1,California – Sunset Plaza,2013-11-04,29551.38
1,California – Sunset Plaza,2013-11-05,26792.42
1,California – Sunset Plaza,2013-11-06,25715.53
1,California – Sunset Plaza,2013-11-07,23863.97
